城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
5201,贵阳,900000068716,1号线,900000068716029,北京路,106.706289,26.592831,900000068716
5201,贵阳,900000068716,1号线,900000068716028,八鸽岩,106.703101,26.596972,900000068716
5201,贵阳,900000068716,1号线,900000068716027,南垭路,106.704979,26.615794,900000068716
5201,贵阳,900000068716,1号线,900000068716026,雅关,106.702330,26.636544,900000068716
5201,贵阳,900000068716,1号线,900000068716011,贵阳北站,106.675334,26.619512,900000068716
5201,贵阳,900000068716,1号线,900000068716010,白鹭湖,106.661739,26.619642,900000068716
5201,贵阳,900000068716,1号线,900000068716009,新寨,106.654321,26.629075,900000068716
5201,贵阳,900000068716,1号线,900000068716008,阳关,106.655737,26.639058,900000068716
5201,贵阳,900000068716,1号线,900000068716007,国际生态会议中心,106.648565,26.645633,900000068716
5201,贵阳,900000068716,1号线,900000068716006,观山湖公园,106.631581,26.645087,900000068716
5201,贵阳,900000068716,1号线,900000066417007,林城西路,106.617487,26.645228,900000068716
5201,贵阳,900000068716,1号线,900000068716004,阅山湖公园,106.608246,26.645964,900000068716
5201,贵阳,900000068716,1号线,900000068716003,老湾塘,106.590209,26.648316,900000068716
5201,贵阳,900000068716,1号线,900000068716002,下麦西,106.579946,26.655046,900000068716
3502,厦门,900000055907,1号线,900000055907001,镇海路,118.082731,24.450421,900000055907
3502,厦门,900000055907,1号线,900000055907002,中山公园,118.089887,24.456007,900000055907
3502,厦门,900000055907,1号线,900000055907003,将军祠,118.099835,24.460767,900000055907
3502,厦门,900000055907,1号线,900000055907004,文灶,118.103380,24.467877,900000055907
3502,厦门,900000055907,1号线,900000055907005,湖滨东路,118.110656,24.474027,900000055907
3502,厦门,900000055907,1号线,900000055907006,莲坂,118.118196,24.476107,900000055907
3502,厦门,900000055907,1号线,900000055907007,莲花路口,118.122857,24.483483,900000055907
3502,厦门,900000055907,1号线,900000055907008,吕厝,118.127903,24.490718,900000055907
3502,厦门,900000055907,1号线,900000055907009,乌石浦,118.126518,24.498916,900000055907
3502,厦门,900000055907,1号线,900000055907010,塘边,118.122619,24.506304,900000055907
3502,厦门,900000055907,1号线,900000055907011,火炬园,118.118783,24.511850,900000055907
3502,厦门,900000055907,1号线,900000055907012,殿前,118.116170,24.524893,900000055907
